WKT,OBJECTID,CHANGE_NUM,MINOR_CHAN,ACCESSIBIL,ACCESSORY_,STOP_ID,TRANS_LINK,STOP_STATU,STOP_TYPE,AUTH_CODE,AUTH_NAME,TRF_DISTRI,AWNING,BAY_CODE,BEARING_CO,BIKE_RACK,CURB,CURB_HEIGH,CURBPAINT,CURBPAINTL,CURRENT_NE,CF_CROSS_S,CF_DIST_FR,CF_INTERSE,DATE_CREAT,DATE_LAST_,DB_MOD_DAT,DISPLACEME,DIST_FROM_,EFFECTIVE_,FARE_ZONE,FRDOORLAND,FRDOORSIDE,HASTUS_CRO,IMT_CONNEC,IN_SERVICE,INFOSIGN_A,INFOSIGN,INTERSECTI,JURISDICTI,KCM_MANAGE,XCOORD,XCOORD_OFF,YCOORD,YCOORD_OFF,ZIPCODE,ROUTE_LIST,ON_STREET_,ROUTESIGN,ROUTESIGN_,SIGN_MOUNT,SIGNPOST,SIGNPOST_A,SCHEDULE_H,NUM_SHELTE,GISOBJID
"POINT (-122.202781986505 47.2853931746521)",4080,141,2,UNK,None,57678,27690,CLO,REG,AUB,Auburn,SE,NO,,S,NO,UNK,0,Unknown,10,CURRENT,28th St SE,130,NS,1997-10-04T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,297,130,2015-09-26T00:00:00.000Z,24,Unknown,0,28th St SE,,N,None,None,Near side,AUB,UNK,1300503.9,1300528,107133.5,107128.2,98002,,Riverwalk Dr SE,Unknown,KCM,Toward,Light,Band,None,0,0
"POINT (-122.205354451128 47.2828408148416)",4081,141,2,UNK,None,57679,65992,CLO,REG,AUB,Auburn,SE,NO,,W,NO,UNK,0,Unknown,10,CURRENT,U St SE,100.1,FS,1997-10-04T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,145.9,100.1,2015-09-26T00:00:00.000Z,24,Unknown,0,U St SE,,N,None,None,Far side,AUB,UNK,1299871.9,1299873,106183.7,106208.7,98002,,Riverwalk Dr SE,Unknown,KCM,Away,2in metal,Base plate,None,0,0
"POINT (-122.207914904384 47.283217165845)",4082,141,2,UNK,None,57680,45485,CLO,REG,AUB,Auburn,SE,NO,,N,NO,UNK,0,Unknown,100,CURRENT,R Pl SE,92.90000000000001,FS,1997-09-19T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,92.90000000000001,92.90000000000001,2015-09-26T00:00:00.000Z,24,Unknown,0,R Pl SE,,N,None,None,Far side,AUB,UNK,1299215.3,1299240,106357.9,106357.3,98002,,R St SE,Unknown,KCM,Away,2in metal,Cncrt-earth,None,0,0
"POINT (-122.207916066556 47.2866382240584)",4083,141,2,UNK,None,57690,98644,CLO,REG,AUB,Auburn,SE,NO,,N,NO,UNK,0,Unknown,60,CURRENT,25th St SE,49.9,FS,1997-09-19T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,279.9,49.9,2015-09-26T00:00:00.000Z,24,Unknown,0,25th St SE,,N,None,None,Far side,AUB,UNK,1299236.7,1299262,107605.3,107605,98002,,R St SE,Unknown,KCM,Toward,2in metal,Cncrt-earth,None,0,0
"POINT (-122.217674322796 47.2637190264387)",4308,141,2,UNK,None,57605,82955,CLO,REG,AUB,Auburn,SE,NO,,N,NO,UNK,0,Unknown,10,CURRENT,50th St SE,308.9,FM,1998-02-07T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,308.9,308.9,2015-09-26T00:00:00.000Z,24,Unknown,0,50th St SE,,N,None,None,Far middle,AUB,UNK,1296666.4,1296690,99297.7,99289.56,98092,,Mill Pond Dr,Unknown,KCM,Toward,Light,Band,Single,0,0
"POINT (-122.218468948913 47.2668083033366)",4355,141,2,UNK,None,57607,27509,CLO,REG,AUB,Auburn,SE,NO,,W,NO,UNK,0,Unknown,70,CURRENT,Private Rd,144.4,FS,1997-09-20T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,782.8,144.4,2015-09-26T00:00:00.000Z,24,Unknown,0,Private Rd,,N,None,None,Far side,AUB,UNK,1296504,1296513,100396.5,100419.8,98092,,Mill Pond Dr,Unknown,KCM,Away,2in metal,Cncrt-earth,None,0,0
"POINT (-122.222492008505 47.266465552872)",4356,141,2,UNK,None,57608,33928,CLO,REG,AUB,Auburn,SE,NO,,S,NO,UNK,0,Unknown,10,CURRENT,Mill Pond Dr,581.2,FM,1997-09-20T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,944.9,581.2,2015-09-26T00:00:00.000Z,24,Unknown,0,Mill Pond Dr,,N,None,None,Far middle,AUB,UNK,1295530.8,1295512,100296.8,100312.8,98092,,Oravetz Rd,Unknown,KCM,Toward,Light,Band,None,0,0
"POINT (-122.224179304455 47.2755493191357)",4357,141,2,YES,None,57609,140063,ACT,REG,AUB,Auburn,SE,NO,,E,NO,UNK,0,Unknown,10,CURRENT,D St SE,35,NS,1997-09-20T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,43.7,35,1997-09-20T00:00:00.000Z,24,Unknown,0,D St SE,,N,None,None,Near side,AUB,YES,1295153.5,1295153,103658.3,103633.3,98002,180,37th St SE,A1 <=2 rts,KCM,Toward,Light,Band,Single,1,5118
"POINT (-122.22023142499 47.2755621702143)",4358,141,2,YES,None,57610,69406,ACT,REG,AUB,Auburn,SE,NO,,E,NO,YES,6,YelRed-Stop,10,CURRENT,D St SE,945,FM,1997-09-20T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,48,48,1997-09-20T00:00:00.000Z,24,Unknown,0,D St SE,,N,None,None,Far middle,AUB,YES,1296133.5,1296133,103645.3,103620.3,98002,180,37th St SE,A1 <=2 rts,KCM,Toward,Light,Band,None,0,5119
"POINT (-122.216187840779 47.2762225955377)",4359,141,2,YES,None,57611,74014,ACT,REG,AUB,Auburn,SE,NO,,E,NO,UNK,0,Unknown,10,CURRENT,I St SE,145,FS,1997-09-20T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,145,145,1997-09-20T00:00:00.000Z,24,Unknown,0,I St SE,,N,None,None,Far side,AUB,YES,1297130.4,1297141,103865.8,103843.1,98002,180,37th St SE,A1 <=2 rts,KCM,Toward,2in metal,Base plate,Single,0,5120
"POINT (-122.214738322526 47.2767135676902)",4360,141,2,YES,None,57612,2449,ACT,REG,AUB,Auburn,SE,NO,,E,NO,UNK,0,Unknown,10,CURRENT,M St SE,335,NM,1997-09-20T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,151,151,1997-09-20T00:00:00.000Z,24,Unknown,0,M St SE,,N,None,None,Near middle,AUB,YES,1297501.7,1297504,104040.6,104015.7,98002,180,37th St SE,A1 <=2 rts,KCM,Toward,Light,Band,Single,0,5121
"POINT (-122.213285406762 47.2772295137478)",4361,141,2,UNK,Unknown,57613,36943,CLO,REG,UNK,Unknown,SE,UNK,,N,NO,UNK,0,Unknown,0,CURRENT,37th St SE,142,NS,2000-05-01T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,168.4,142,2005-04-12T00:00:00.000Z,24,Unknown,0,37th St SE,,N,UNK,Unknown,Near side,AUB,UNK,1297842.9,1297868,104197.4,104197.4,98002,,M St SE,Unknown,UNK,,Unknown,Unknown,UNK,0,100014346
"POINT (-122.213484794767 47.2788330138959)",4362,141,2,YES,None,57618,93032,ACT,REG,AUB,Auburn,SE,NO,,S,NO,UNK,0,Unknown,0,CURRENT,33rd St SE,24.7,NS,1997-09-20T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,24.7,24.7,1997-09-20T00:00:00.000Z,24,Unknown,0,33rd St SE,,N,None,None,Near side,AUB,YES,1297853.7,1297829,104782.5,104783.1,98002,180,M St SE,A1 <=2 rts,KCM,Away,2in metal,Base plate,None,0,5122
"POINT (-122.215722257561 47.2765946076276)",4363,141,2,YES,None,57619,74014,ACT,REG,AUB,Auburn,SE,NO,,W,NO,UNK,0,Unknown,10,CURRENT,M St SE,565,FM,1997-09-20T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,314,95.59999999999999,2017-02-06T00:00:00.000Z,24,Unknown,0,M St SE,,N,None,None,Far middle,AUB,YES,1297272.9,1297259,103955.9,103976.7,98002,180,37th St SE,A1 <=2 rts,KCM,Toward,2in metal,Base plate,None,0,5123
"POINT (-122.217350249449 47.2759972456948)",4364,141,2,YES,None,57620,102607,ACT,REG,AUB,Auburn,SE,NO,,W,NO,UNK,0,Unknown,10,CURRENT,I St SE,150,FS,1997-09-20T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,115.8,115.8,1997-09-20T00:00:00.000Z,24,Unknown,0,I St SE,,N,None,None,Far side,AUB,YES,1296861.7,1296851,103743.4,103766.1,98002,180,37th St SE,A1 <=2 rts,KCM,Away,2in metal,Base plate,None,0,5124
"POINT (-122.22066609832 47.2756977715558)",4365,141,2,YES,None,57621,261083,ACT,REG,AUB,Auburn,SE,NO,,W,NO,UNK,0,YelRed-Stop,0,CURRENT,Private Rd,60,FS,1997-09-20T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,700.1,60,2012-12-18T00:00:00.000Z,24,Unknown,0,Private Rd,,N,None,None,Far side,AUB,YES,1296025.5,1296026,103646.7,103671.7,98002,180,37th St SE,A1 <=2 rts,KCM,Toward,2in metal,Base plate,None,0,5125
"POINT (-122.227159292274 47.2720180534654)",4610,141,2,YES,None,57600,80610,ACT,RL,AUB,Auburn,SE,NO,,W,NO,YES,6,YelRed-Stop,90,CURRENT,A St SE,430,NM,1997-09-20T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,77.8,77.8,2017-09-22T00:00:00.000Z,24,Unknown,72,A St SE,,N,None,None,Near middle,AUB,YES,1294389.3,1294390,102333.8,102358.8,98002,180,41st St SE,A1 <=2 rts,KCM,Away,2in metal,Base plate,None,0,5117
"POINT (-122.226700675356 47.2623509842798)",4657,141,2,YES,None,57601,134882,INA,REG,AUB,Auburn,SE,NO,,E,NO,YES,6,YelRed-Stop,10,CURRENT,Oravetz Rd,10.4,FS,1998-05-30T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,1633,10.4,2006-09-28T00:00:00.000Z,24,Unknown,96,Oravetz Rd,,N,None,None,Far side,AUB,YES,1294433.9,1294440,98855.39999999999,98831.07000000001,98092,,Lakeland Hills Way,Single,KCM,Away,2in metal,Base plate,None,0,100000084
"POINT (-122.221445308779 47.2643604790485)",4658,141,2,YES,None,57602,356061,INA,REG,AUB,Auburn,SE,NO,,S,NO,UNK,0,Unknown,10,CURRENT,47th St SE,19.8,FS,1997-09-20T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,365,19.8,2006-09-28T00:00:00.000Z,24,Unknown,0,47th St SE,,N,None,None,Far side,AUB,YES,1295778.2,1295758,99555.10000000001,99540.37,98092,,Lakeland Hills Way,Single,KCM,Toward,Light,Band,Single,0,100000113
"POINT (-122.220668450449 47.2605786178348)",4659,141,2,YES,None,57603,106128,INA,REG,AUB,Auburn,SE,NO,,S,NO,UNK,0,Unknown,10,CURRENT,53rd St SE,199.4,FS,1998-02-07T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,406,199.4,2006-09-28T00:00:00.000Z,24,Unknown,0,53rd St SE,,N,None,None,Far side,AUB,YES,1295947.9,1295926,98170.10000000001,98157.61,98092,,Lakeland Hills Way,Single,KCM,Toward,Light,Band,Single,0,100000198
"POINT (-122.218953344457 47.26106073463)",4660,141,2,UNK,None,57604,81074,CLO,REG,AUB,Auburn,SE,NO,,N,NO,UNK,0,Unknown,10,CURRENT,53rd St SE,77.09999999999999,FS,1998-02-07T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,77.09999999999999,77.09999999999999,2015-09-26T00:00:00.000Z,24,Unknown,0,53rd St SE,,N,None,None,Far side,AUB,UNK,1296331,1296355,98333.89999999999,98325.77,98092,,Mill Pond Dr,Unknown,KCM,Away,2in metal,Base plate,Single,0,0
"POINT (-122.228566110506 47.3529526393392)",353,141,2,YES,None,57950,64673,ACT,REG,AUB,Auburn,SE,NO,,N,NO,UNK,0,Unknown,10,CURRENT,S 277th St,335,NM,1981-03-15T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,202.1,77.40000000000001,1981-03-15T00:00:00.000Z,24,Unknown,0,S 277th St,,N,None,None,Near middle,AUB,YES,1294553.6,1294576,131872,131882.6,98002,180,Auburn Way N,A1 <=2 rts,KCM,Toward,2in metal,Base plate,Single,0,5188
"POINT (-122.223465205677 47.2856804179818)",365,141,2,UNK,Unknown,58530,154392,CLO,REG,UNK,Unknown,SE,UNK,,S,NO,UNK,0,Unknown,0,CURRENT,26th St SE,56.4,FM,1960-01-01T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,264.3,56.4,1997-09-19T00:00:00.000Z,24,Unknown,0,26th St SE,,N,UNK,Unknown,Far middle,AUB,UNK,1295372,1295397,107325.3,107325,98002,,D St SE,Unknown,UNK,,Unknown,Unknown,UNK,0,100014261
"POINT (-122.201533103907 47.2903382270032)",366,141,2,YES,None,58536,147951,ACT,REG,AUB,Auburn,SE,NO,,W,NO,UNK,0,Unknown,10,CURRENT,Muckleshoot Ct,110,FS,2007-11-20T11:58:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,861.4,861.4,2008-06-28T00:00:00.000Z,24,Unknown,0,Muckleshoot Ct,,N,None,None,Far side,AUB,YES,1300860.9,1300870,108902.9,108926.2,98002,186 915,Auburn Way S,A1 <=2 rts,KCM,Away,2in metal,Base plate,None,0,5311
"POINT (-122.201719906718 47.2902386294981)",367,141,2,YES,None,58537,147951,ACT,REG,AUB,Auburn,SE,NO,,E,NO,UNK,0,Unknown,10,CURRENT,Muckleshoot Ct,110,NS,2007-11-20T12:07:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,830.9,830.9,2018-07-11T00:00:00.000Z,24,Unknown,0,Muckleshoot Ct,,N,None,None,Near side,AUB,YES,1300832.5,1300823,108914,108890.7,98002,186 915,Auburn Way S,A1 <=2 rts,KCM,Away,2in metal,Base plate,None,0,5312
"POINT (-122.196957515462 47.2891922636855)",368,141,2,YES,None,58538,91086,ACT,REG,AUB,Auburn,SE,NO,,W,NO,UNK,0,Unknown,10,CURRENT,Riverwalk Dr SE,100,FS,1996-07-23T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,263,100,1996-07-23T00:00:00.000Z,24,Unknown,0,Riverwalk Dr SE,,N,None,None,Far side,AUB,YES,1301988.8,1301998,108464.8,108488.1,98002,186 915,Auburn Way S,A1 <=2 rts,KCM,Away,2in metal,Base plate,None,1,5313
"POINT (-122.195677229156 47.2887736514157)",369,141,2,YES,None,58539,56633,ACT,REG,AUB,Auburn,SE,NO,,E,NO,UNK,0,Unknown,10,CURRENT,Riverwalk Dr SE,250,FS,1996-07-23T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,250,250,2019-01-22T00:00:00.000Z,24,Unknown,0,Riverwalk Dr SE,,N,None,None,Far side,AUB,YES,1302320.6,1302313,108353.7,108329.8,98002,186 915,Auburn Way S,A1 <=2 rts,KCM,Away,2in metal,Base plate,None,0,5314
"POINT (-122.120765305986 47.2537526310966)",2524,141,2,LTD,None,58864,350539,ACT,REG,DOT,State Dept. of Transportation,SE,NO,,N,NO,UNK,0,Unknown,0,CURRENT,SE 388th St,32,NS,1986-02-11T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,32,32,2017-10-07T00:00:00.000Z,40,Unknown,0,SE 388th St,,N,None,None,Near side,KC,YES,1320666,1320689,95226,95236.94,98092,186 915,Auburn-Enumclaw Rd SE,A1 <=2 rts,KCM,Away,2in metal,Cncrt-earth,None,0,5348
"POINT (-122.120894989219 47.2536220678069)",2525,141,2,LTD,None,58865,350539,ACT,REG,DOT,State Dept. of Transportation,SE,NO,,S,NO,UNK,0,Unknown,0,CURRENT,SE 388th St,60,FS,1986-02-11T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,60,60,2018-10-26T00:00:00.000Z,40,Unknown,0,SE 388th St,,N,None,None,Far side,KC,YES,1320678.2,1320656,95200.8,95189.86,98092,186 915,Auburn-Enumclaw Rd SE,A1 <=2 rts,KCM,Toward,2in metal,Cncrt-earth,None,0,5349
"POINT (-122.118301000939 47.250478348469)",2526,141,2,YES,None,58870,350541,ACT,REG,DOT,State Dept. of Transportation,SE,NO,,N,NO,YES,6,YelRed-Stop,10,CURRENT,SE 392nd St,95,FS,1960-01-01T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,1182.9,95,1986-02-11T00:00:00.000Z,40,Unknown,0,SE 392nd St,,N,None,None,Far side,KC,YES,1321258.8,1321281,94021,94032.52,98092,186 915,Auburn-Enumclaw Rd,A1 <=2 rts,KCM,Toward,Light,Band,None,0,5350
"POINT (-122.118114337517 47.2499273045127)",2527,141,2,YES,None,58872,89305,ACT,REG,DOT,State Dept. of Transportation,SE,NO,,S,NO,UNK,0,Unknown,0,CURRENT,SE 392nd St,104.9,FS,1986-02-11T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,104.9,104.9,1986-02-11T00:00:00.000Z,40,Unknown,0,SE 392nd St,,N,None,None,Far side,KC,YES,1321346.3,1321324,93841.39999999999,93830.77,98092,186 915,Auburn-Enumclaw Rd SE,A1 <=2 rts,KCM,Toward,2in metal,Cncrt-earth,None,0,5351
"POINT (-122.111669384412 47.2424106079926)",2574,141,2,YES,None,58880,139433,ACT,REG,DOT,State Dept. of Transportation,SE,NO,,N,NO,UNK,0,Unknown,10,CURRENT,SE 400th St,220.1,NS,1960-01-01T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,220.1,220.1,1986-02-11T00:00:00.000Z,40,Unknown,0,SE 400th St,,N,None,None,Near side,KC,YES,1322855.6,1322879,91052.60000000001,91062.63,98092,186 915,Auburn-Enumclaw Rd SE,A1 <=2 rts,KCM,Toward,2in metal,Base plate,None,0,5352
"POINT (-122.112036226758 47.2425945744572)",2575,141,2,YES,None,58882,139433,ACT,REG,DOT,State Dept. of Transportation,SE,NO,,S,NO,UNK,0,Unknown,10,CURRENT,SE 400th St,120,FS,1986-02-11T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,120,120,1986-02-11T00:00:00.000Z,40,Unknown,0,SE 400th St,,N,None,None,Far side,KC,YES,1322811.6,1322789,91142.5,91131.24000000001,98092,186 915,Auburn-Enumclaw Rd SE,A1 <=2 rts,KCM,Toward,2in metal,Base plate,None,0,5353
"POINT (-122.107367263831 47.235861776254)",2576,141,2,YES,None,58886,139433,ACT,REG,DOT,State Dept. of Transportation,SE,NO,,S,NO,UNK,0,Unknown,10,CURRENT,SE 408th St,100,NS,1986-02-11T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,2836.5,100,1986-02-11T00:00:00.000Z,40,Unknown,0,SE 408th St,,N,None,None,Near side,KC,YES,1323930.1,1323908,88667,88656.42,98092,186 915,Auburn-Enumclaw Rd SE,A1 <=2 rts,KCM,Toward,2in metal,Base plate,None,0,5354
"POINT (-122.107083301782 47.2357726057854)",2577,141,2,YES,None,58888,139433,ACT,REG,DOT,State Dept. of Transportation,SE,NO,,N,NO,UNK,0,Unknown,10,CURRENT,SE 408th St,40,FS,1986-02-11T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,2896.5,40,1986-02-11T00:00:00.000Z,40,Unknown,0,SE 408th St,,N,None,None,Far side,KC,YES,1323955,1323978,88612.39999999999,88622.73,98092,186 915,Auburn-Enumclaw Rd SE,A1 <=2 rts,KCM,Toward,2in metal,Base plate,None,0,5355
"POINT (-122.140291578304 47.2632439744615)",2578,141,2,UNK,None,58896,350536,CLO,REG,DOT,State Dept. of Transportation,SE,NO,,S,NO,UNK,0,Unknown,0,CURRENT,SE 368th Pl,75,FS,2008-10-20T15:06:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,75,75,2013-04-13T00:00:00.000Z,40,Unknown,0,SE 368th Pl,,N,None,None,Far side,KC,UNK,1315883.1,1315899,98760.60000000001,98780.33,98092,,Auburn-Enumclaw Rd SE,Unknown,KCM,Away,2in metal,Cncrt-earth,None,0,0
"POINT (-122.102526127029 47.2284517516055)",2580,141,2,YES,None,58902,350474,ACT,REG,DOT,State Dept. of Transportation,SE,NO,,N,NO,UNK,0,Unknown,10,CURRENT,SE 416th St,70.40000000000001,FS,1986-02-11T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,1154,70.40000000000001,1986-02-11T00:00:00.000Z,40,Unknown,0,SE 416th St,,N,None,None,Far side,KC,YES,1325043,1325066,85924.89999999999,85933.96000000001,98022,186 915,Auburn-Enumclaw Rd SE,A1 <=2 rts,KCM,Toward,Light,Band,None,0,5357
"POINT (-122.176496778522 47.3254241192054)",2940,141,2,YES,None,57522,179642,ACT,REG,AUB,Auburn,SE,NO,,S,NO,UNK,0,Unknown,10,CURRENT,SE 310th St,412,NS,1995-02-11T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,390.1,390.1,2010-10-02T00:00:00.000Z,24,Unknown,0,SE 310th St,,N,None,None,Near side,AUB,YES,1307331.3,1307306,121612.4,121613,98092,164,124th Ave SE,A1 <=2 rts,KCM,Away,2in metal,Base plate,None,0,5101
"POINT (-122.176502876531 47.3222058897716)",2941,141,2,YES,Unknown,57528,133272,ACT,REG,AUB,Auburn,SE,NO,,S,NO,YES,6,YelRed-Stop,10,CURRENT,SE 312th St,101,FS,1995-02-11T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,101,101,2018-08-13T00:00:00.000Z,24,ADA Access,0,SE 312th St,,N,None,None,Far side,AUB,YES,1307308.7,1307284,120439,120439.3,98092,164,124th Ave SE,A1 <=2 rts,KCM,Toward,2in metal,Base plate,None,0,5102
"POINT (-122.176060523447 47.3420514683215)",2942,141,2,YES,None,57530,365825,ACT,REG,AUB,Auburn,SE,NO,,N,NO,YES,6,YelRed-Stop,10,CURRENT,SE 288th Pl,130,NM,1960-01-01T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,170,170,2015-06-06T00:00:00.000Z,24,Unknown,60,SE 288th Pl,,N,None,None,Near middle,AUB,YES,1307494.7,1307520,127676.2,127675.3,98092,164,124th Ave SE,A1 <=2 rts,KCM,Toward,2in metal,Base plate,None,1,5103
"POINT (-122.176134489802 47.3190071858939)",2943,141,2,UNK,Unknown,57532,5361,CLO,REG,UNK,Unknown,SE,UNK,,S,NO,UNK,0,Unknown,0,CURRENT,124th Ave SE,71.90000000000001,NS,1993-02-11T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,71.90000000000001,71.90000000000001,2004-08-26T00:00:00.000Z,24,Unknown,0,124th Ave SE,,N,UNK,Unknown,Near side,AUB,UNK,1307354.7,1307355,119246.1,119271.1,98092,,SE 316th St,Unknown,UNK,,Unknown,Unknown,UNK,0,100014361
"POINT (-122.176325465167 47.3176504260462)",2944,141,2,UNK,Unknown,57533,118626,CLO,REG,UNK,Unknown,SE,UNK,,S,NO,UNK,0,Unknown,0,CURRENT,SE 318th Way,390.3,FM,1998-10-27T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,390.3,390.3,2003-06-15T00:00:00.000Z,24,Unknown,0,SE 318th Way,,N,UNK,Unknown,Far middle,AUB,UNK,1307273.8,1307299,118777.7,118777.1,98092,,124th Ave SE,Unknown,UNK,,Unknown,Unknown,UNK,0,100014360
"POINT (-122.176839476887 47.3189826407029)",2945,141,2,LTD,None,57534,59590,ACT,REG,AUB,Auburn,SE,NO,,W,NO,UNK,0,Unknown,10,CURRENT,124th Ave SE,103.3,FS,2004-08-26T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,539,103.3,2015-06-06T00:00:00.000Z,24,Unknown,0,124th Ave SE,,N,None,None,Far side,AUB,YES,1307179.9,1307180,119240.2,119265.2,98092,164 181,SE 316th St,A1 <=2 rts,KCM,Toward,2in metal,Base plate,None,1,5104
"POINT (-122.185263797584 47.3190314649584)",2946,141,2,LTD,None,57535,532,ACT,REG,AUB,Auburn,SE,NO,,W,NO,UNK,0,Unknown,10,CURRENT,117th Pl SE,85,FS,2004-08-26T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,68.2,68.2,2004-08-26T00:00:00.000Z,24,Unknown,0,117th Pl SE,,N,None,None,Far side,AUB,YES,1305090.5,1305091,119294.6,119319.6,98092,164 181,SE 316th St,A1 <=2 rts,KCM,Away,2in metal,Base plate,None,0,5105
"POINT (-122.18717740644 47.3156952788867)",2947,141,2,LTD,None,57536,171294,ACT,REG,AUB,Auburn,SE,NO,,S,NO,YES,6,YelRed-Stop,70,CURRENT,SE 320th St,135,NS,2005-08-08T08:53:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,107.4,107.4,2005-08-10T00:00:00.000Z,24,Unknown,60,SE 320th St,,N,None,None,Near side,AUB,YES,1304620.1,1304595,118110.9,118111.2,98092,164 181,116th Ave SE,A1 <=2 rts,KCM,Toward,2in metal,Base plate,None,0,5106
"POINT (-122.177667205651 47.2879524647313)",2964,141,2,YES,None,58812,157365,ACT,REG,AUB,Auburn,SE,NO,,E,NO,UNK,0,None,0,CURRENT,Poplar St SE,20,NS,1981-01-15T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,120.7,20,1981-01-15T00:00:00.000Z,24,Unknown,0,Poplar St SE,,N,None,None,Near side,AUB,YES,1306789,1306777,107973.4,107951.7,98092,186 915,Auburn Way S,A1 <=2 rts,KCM,Toward,2in metal,Base plate,None,0,5339
"POINT (-122.174234742477 47.2857827096705)",2965,141,2,YES,None,58820,370226,ACT,REG,AUB,Auburn,SE,NO,,E,NO,YES,6,None,0,CURRENT,Muckleshoot Reservation AcRd,65,FS,1960-01-01T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,65,65,2018-07-19T00:00:00.000Z,24,ADA Access,0,Muckleshoot Reservation AcRd,,N,None,None,Far side,AUB,YES,1307632.3,1307615,107163.3,107145.5,98092,186 915,Auburn Way S,A1 <=2 rts,KCM,Toward,2in metal,Base plate,None,0,5340
"POINT (-122.153042776572 47.2745649644936)",2966,141,2,UNK,Unknown,58822,83755,CLO,REG,UNK,Unknown,SE,UNK,,E,NO,UNK,0,Unknown,0,CURRENT,Private Rd,406.4,AT,1980-09-15T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,406.4,406.4,1989-12-07T00:00:00.000Z,24,Unknown,0,Private Rd,,N,UNK,Unknown,At cross st,AUB,UNK,1312815.8,1312804,102985.4,102963.3,98092,,Auburn Way S,Unknown,UNK,,Unknown,Unknown,UNK,0,100014254
